timestep benthamHalfLookaheadBinary_pop benthamHalfLookaheadBinary_mttl benthamHalfLookaheadBinary_strv benthamHalfLookaheadBinary_comd benthamHalfLookaheadBinary_welt benthamHalfLookaheadBinary_maad egoisticHalfLookaheadBinary_pop egoisticHalfLookaheadBinary_mttl egoisticHalfLookaheadBinary_strv egoisticHalfLookaheadBinary_comd egoisticHalfLookaheadBinary_welt egoisticHalfLookaheadBinary_maad rawSugarscape_pop rawSugarscape_mttl rawSugarscape_strv rawSugarscape_comd rawSugarscape_welt rawSugarscape_maad
509 962.98 19.663599999999995 1.41 5.47 128989.45730000008 54.17490000000001 242.46 5.319500000000001 0.39 0.02 37962.007900000004 23.926400000000005 186.01 4.855100000000001 0.25 0.0 30651.592999999997 20.7956
510 963.99 19.689999999999994 1.56 5.48 129103.13859999993 55.7746 242.77 5.3196 0.34 0.0 38028.4145 22.501100000000005 186.15 4.8690999999999995 0.22 0.0 30655.2321 21.0496
511 966.21 19.671899999999994 1.53 5.17 129389.9005 55.2457 243.15 5.3049 0.32 0.01 38097.452399999995 22.8141 186.08 4.869 0.28 0.0 30655.023699999998 18.9211
512 967.4 19.6924 1.63 5.74 129469.35979999996 55.34680000000001 243.08 5.321000000000001 0.35 0.0 38074.00790000001 23.216699999999996 186.33 4.865999999999999 0.18 0.0 30662.976700000003 21.1532
513 970.16 19.670099999999994 1.57 5.46 129830.75809999996 54.135999999999974 243.1 5.324599999999999 0.32 0.0 38093.3952 23.242599999999996 186.51 4.850800000000001 0.21 0.0 30657.222299999994 19.8773
514 970.98 19.670700000000004 1.64 5.35 130048.75629999996 54.46520000000001 243.44 5.325799999999999 0.39 0.0 38085.820999999996 22.32 186.23 4.8601 0.17 0.02 30605.210099999997 20.2567
515 972.16 19.64989999999999 1.23 5.54 130304.91529999998 55.00039999999997 243.75 5.317600000000001 0.3 0.0 38108.3772 23.076800000000002 186.5 4.8778999999999995 0.14 0.0 30575.974700000002 20.349200000000003
516 973.18 19.6488 1.34 5.6 130472.5004 55.337599999999995 244.09 5.3111000000000015 0.28 0.0 38188.9134 23.242400000000004 187.02 4.8596 0.17 0.03 30653.678399999993 19.4887
517 974.84 19.6238 1.62 5.46 130715.68450000003 55.20910000000001 244.28 5.309799999999999 0.33 0.01 38155.016 22.467100000000002 186.85 4.8768 0.23 0.0 30609.156899999994 20.7445
518 976.64 19.619899999999994 1.54 5.25 130977.63220000005 56.02409999999999 244.0 5.321299999999999 0.38 0.01 38135.569800000005 22.9331 187.14 4.872199999999999 0.16 0.01 30624.807399999998 20.9221
519 977.56 19.617500000000003 1.57 5.09 131206.33870000005 56.73899999999999 244.18 5.3299 0.33 0.03 38146.28919999999 23.0942 187.62 4.8608 0.22 0.01 30672.5468 19.258499999999998
520 979.65 19.609599999999997 1.58 4.84 131417.2257 56.901899999999976 243.93 5.3432 0.46 0.0 38073.0384 22.050300000000004 187.83 4.8705 0.21 0.0 30691.446499999995 19.983700000000002
521 980.26 19.622299999999992 1.47 5.36 131504.87950000007 56.36709999999999 243.96 5.345400000000001 0.32 0.0 38073.1764 22.498100000000004 187.8 4.8724 0.24 0.03 30663.067299999995 20.0736
522 982.06 19.6015 1.49 5.58 131735.36060000007 54.75649999999999 243.91 5.354399999999999 0.35 0.0 38032.90849999999 23.130100000000002 187.69 4.877799999999999 0.21 0.0 30628.475300000002 19.2124
523 983.92 19.578 1.69 5.15 131990.075 55.542699999999996 244.51 5.337500000000001 0.25 0.0 38196.20389999999 23.1474 187.72 4.8785 0.16 0.05 30635.373499999998 20.0489
524 985.21 19.5798 1.77 5.01 132132.317 56.5515 245.02 5.3293 0.34 0.0 38247.56770000001 23.325400000000005 188.42 4.859 0.12 0.01 30747.277 20.3106
525 987.04 19.565399999999997 1.71 4.92 132410.24789999996 56.07279999999999 245.22 5.3413999999999975 0.3 0.0 38233.488000000005 23.2825 188.39 4.853200000000001 0.24 0.0 30779.326800000006 19.3096
526 989.23 19.537800000000004 1.91 4.75 132754.91689999995 55.93660000000004 245.75 5.337999999999999 0.27 0.0 38314.43260000001 23.543700000000005 188.68 4.8488999999999995 0.28 0.0 30830.753700000005 19.945100000000004
527 991.29 19.5325 1.62 4.84 132993.96170000004 56.64759999999999 245.73 5.337000000000001 0.35 0.01 38322.5464 22.9577 188.79 4.848000000000002 0.24 0.01 30827.690099999996 20.0695
528 992.43 19.519900000000003 1.57 5.12 133097.95589999997 57.01390000000001 245.83 5.327399999999999 0.46 0.01 38377.83490000001 22.6266 189.04 4.8377 0.21 0.02 30816.7701 20.111899999999995
529 993.99 19.4953 1.83 4.99 133281.94549999997 56.10949999999998 245.8 5.323499999999999 0.34 0.03 38363.9937 22.5077 188.96 4.845599999999999 0.2 0.0 30857.41809999999 20.150000000000002
530 995.31 19.4737 1.73 5.09 133557.24580000003 55.96510000000002 245.85 5.3191999999999995 0.44 0.0 38382.9758 22.660700000000002 188.97 4.844999999999999 0.15 0.02 30888.482200000006 20.8239
531 996.57 19.475 1.64 4.52 133786.69799999997 56.698200000000035 246.04 5.315000000000001 0.28 0.0 38422.109899999996 23.300999999999995 189.0 4.840000000000001 0.22 0.0 30930.295199999997 18.6478
532 996.93 19.473599999999998 1.73 5.22 133866.10839999997 56.244800000000005 245.79 5.3201 0.31 0.0 38391.7498 23.356600000000004 189.08 4.843799999999999 0.24 0.0 30959.383999999995 19.244600000000002
533 996.98 19.476099999999988 1.61 5.49 133894.6543999999 55.25590000000001 245.92 5.3168 0.39 0.01 38457.6561 22.688499999999998 189.52 4.832 0.15 0.0 31083.660399999997 20.8083
534 998.27 19.470999999999993 1.72 5.15 134072.7694 56.45870000000001 246.09 5.320399999999999 0.36 0.02 38453.223000000005 22.8754 189.72 4.8292 0.13 0.0 31081.9371 21.2438
535 998.09 19.483199999999997 1.97 5.31 134026.35830000002 55.921400000000006 246.22 5.3111 0.41 0.0 38519.0017 22.128800000000005 189.95 4.809200000000001 0.18 0.0 31166.118300000006 20.311300000000003
536 999.93 19.457200000000004 1.69 4.68 134369.8052 56.99239999999999 246.09 5.310700000000001 0.34 0.0 38547.00429999999 21.842100000000002 189.59 4.810899999999998 0.27 0.03 31093.74240000001 19.139400000000002
537 1001.65 19.419699999999995 1.6 4.56 134613.23549999995 57.25249999999999 246.01 5.3064 0.37 0.01 38555.9127 22.861400000000003 189.66 4.813199999999999 0.2 0.02 31081.2246 20.0475
538 1002.89 19.403399999999998 1.52 4.82 134871.21250000002 56.51559999999999 245.96 5.310299999999999 0.32 0.01 38526.3651 22.9613 189.88 4.829599999999999 0.21 0.01 31106.528799999993 20.908200000000008
539 1005.02 19.3617 1.76 4.47 135248.77180000002 57.20590000000002 246.28 5.3079 0.24 0.01 38574.7021 23.339199999999995 189.77 4.8317 0.25 0.0 31056.2361 20.170199999999998
540 1006.28 19.3535 1.74 4.54 135450.0237 57.66000000000001 246.31 5.296099999999999 0.46 0.0 38617.4625 22.7632 190.08 4.8247 0.17 0.0 31112.008100000006 19.125400000000003
541 1006.89 19.350799999999996 1.6 4.83 135530.90169999996 57.16929999999998 246.09 5.288099999999999 0.45 0.01 38651.802299999996 22.686200000000003 190.36 4.810499999999998 0.19 0.01 31164.4273 19.1065
542 1008.15 19.333299999999998 1.79 4.38 135756.55519999994 57.9183 246.05 5.2847 0.41 0.0 38657.89740000001 21.870500000000003 190.79 4.793900000000001 0.12 0.01 31278.711299999995 19.660999999999998
543 1008.89 19.331100000000003 1.77 4.7 135827.06439999997 57.7112 246.13 5.2818 0.32 0.0 38619.0916 23.301400000000005 190.74 4.810200000000001 0.12 0.01 31225.85590000001 19.7326
544 1010.55 19.298399999999997 1.65 4.68 136039.8431 57.63369999999999 246.16 5.2849 0.34 0.0 38620.02300000001 23.304899999999996 190.52 4.8439000000000005 0.33 0.01 31187.0089 20.150899999999996
545 1012.17 19.273799999999994 1.94 4.4 136224.45839999997 56.58600000000002 246.35 5.2802999999999995 0.29 0.0 38656.267400000004 22.360899999999997 190.86 4.837600000000001 0.16 0.0 31230.6862 19.950799999999997
546 1013.0 19.260400000000008 1.56 4.77 136386.9943 57.02660000000001 245.99 5.2917000000000005 0.37 0.0 38612.8625 23.0392 191.03 4.831199999999999 0.2 0.0 31258.72590000001 19.368199999999995
547 1013.05 19.2615 1.63 4.68 136405.5976 57.628 246.26 5.282100000000002 0.34 0.0 38656.90840000001 22.657899999999998 191.17 4.8065 0.19 0.02 31291.972199999997 18.8154
548 1012.82 19.28119999999999 1.72 4.62 136372.99030000006 57.850199999999994 246.56 5.269699999999999 0.41 0.01 38707.531 22.047900000000006 191.0 4.8176 0.21 0.03 31245.677000000003 19.992900000000006
549 1013.86 19.287900000000004 1.77 4.3 136496.86190000002 58.85609999999999 246.27 5.280099999999999 0.32 0.0 38692.973600000005 23.370000000000005 191.26 4.8351000000000015 0.25 0.03 31242.343199999992 20.5346
550 1016.05 19.258600000000012 1.71 4.13 136823.02320000003 57.7083 246.02 5.289300000000001 0.37 0.01 38593.008400000006 22.848899999999993 191.4 4.851 0.25 0.01 31247.473799999992 20.949300000000004
551 1017.22 19.254599999999996 1.82 4.0 137035.4078 58.18000000000002 245.87 5.285900000000001 0.48 0.0 38596.0337 22.470100000000002 191.48 4.86 0.17 0.0 31255.13630000001 20.788099999999996
552 1019.05 19.2366 1.6 4.13 137271.1263 58.43960000000002 245.86 5.2813 0.35 0.02 38609.439 21.782799999999998 191.52 4.8579 0.27 0.0 31238.535700000004 19.2679
553 1019.77 19.245800000000003 1.7 3.91 137436.99100000004 58.58570000000002 245.89 5.279799999999999 0.27 0.0 38614.9651 22.734299999999998 192.06 4.8463 0.21 0.0 31295.176799999997 19.2263
554 1020.4 19.2437 1.98 4.53 137504.4674 56.9903 246.08 5.282800000000001 0.27 0.0 38681.93799999999 23.386000000000003 192.09 4.849599999999999 0.13 0.0 31299.661 21.0914
555 1020.57 19.260800000000007 2.17 3.94 137523.6869 58.5928 246.19 5.273400000000001 0.27 0.01 38717.8672 23.004599999999996 192.23 4.836100000000001 0.21 0.01 31317.466299999993 20.272100000000002
556 1022.21 19.240399999999998 1.87 3.97 137739.7569 58.013300000000015 245.92 5.2738 0.38 0.0 38690.35799999999 22.939399999999996 192.4 4.8433 0.21 0.0 31349.209 20.0983
557 1022.86 19.2364 1.69 4.24 137806.56840000005 57.79990000000001 245.83 5.284700000000002 0.36 0.01 38671.6319 23.061300000000003 192.67 4.8437 0.2 0.02 31409.50670000001 19.741200000000003
558 1024.71 19.2216 1.73 3.84 138083.114 58.31970000000001 245.73 5.2824 0.34 0.0 38684.416300000004 23.0783 192.99 4.82 0.14 0.01 31447.444 20.1347
559 1025.15 19.238500000000002 1.74 4.0 138061.2838 60.01290000000003 246.13 5.2661 0.4 0.0 38744.8776 23.091699999999996 192.85 4.8287 0.22 0.01 31460.553200000002 19.833900000000003
560 1027.28 19.217400000000005 1.65 4.08 138276.8985 59.15599999999999 245.99 5.2693 0.29 0.0 38702.907400000004 23.356800000000003 192.83 4.8377 0.18 0.01 31469.0728 19.9588
561 1028.92 19.196600000000007 1.81 4.02 138523.15369999997 57.9612 245.66 5.2816 0.37 0.0 38606.073 23.0279 193.24 4.8228 0.16 0.02 31536.490600000005 19.290500000000005
562 1030.26 19.188100000000002 1.66 4.13 138674.80419999998 59.12909999999999 245.6 5.2823 0.26 0.0 38591.50750000001 22.4798 193.17 4.824700000000001 0.31 0.02 31555.401799999996 19.787799999999997
563 1030.81 19.1927 1.82 3.86 138697.71990000005 59.04160000000001 245.83 5.277599999999999 0.42 0.0 38594.89919999999 22.0539 193.03 4.814099999999999 0.2 0.0 31554.594299999997 19.9508
564 1031.04 19.187299999999997 1.96 4.55 138654.18269999995 57.51829999999999 246.14 5.262899999999999 0.41 0.0 38621.432499999995 22.743000000000002 193.23 4.810800000000001 0.17 0.0 31563.679400000005 19.8883
565 1032.04 19.189699999999995 1.86 4.06 138649.2317 59.094799999999985 246.15 5.260900000000001 0.27 0.0 38633.81390000001 23.054099999999995 193.08 4.811 0.2 0.02 31537.6547 20.833199999999998
566 1032.7 19.175099999999997 1.98 4.13 138762.17450000002 58.7108 245.66 5.267900000000001 0.21 0.03 38587.577000000005 23.136400000000002 193.28 4.8161 0.2 0.01 31551.4591 20.8921
567 1033.15 19.174900000000004 1.81 4.21 138875.34579999998 58.569500000000026 245.95 5.2693 0.35 0.0 38556.4706 23.140700000000002 193.67 4.801200000000001 0.27 0.0 31612.463799999998 19.504499999999997
568 1034.22 19.158100000000005 1.97 4.18 139001.74839999995 57.997599999999984 245.75 5.269699999999999 0.34 0.0 38534.1712 22.7933 193.76 4.798900000000001 0.2 0.01 31638.81789999999 19.9106
569 1035.75 19.1532 1.89 4.14 139155.03360000002 58.335600000000014 245.82 5.2726999999999995 0.33 0.0 38554.5862 23.091600000000003 193.71 4.7997000000000005 0.27 0.0 31631.5573 19.976300000000002
570 1035.58 19.165300000000002 1.73 4.03 139132.93960000004 58.446100000000015 245.98 5.2703 0.29 0.0 38568.186100000006 21.7047 193.99 4.7861 0.19 0.0 31670.038099999994 19.4756
571 1037.19 19.144500000000008 1.89 4.04 139344.04599999997 58.2827 245.91 5.264300000000002 0.26 0.0 38560.2894 23.155499999999996 193.93 4.7849 0.25 0.01 31674.9777 19.872100000000003
572 1038.54 19.129499999999997 1.77 3.86 139502.46070000003 59.20310000000001 245.86 5.2739 0.31 0.0 38489.2701 23.1532 194.42 4.763699999999999 0.17 0.01 31726.481300000003 19.2564
573 1039.53 19.1181 1.93 3.67 139579.80649999998 59.29879999999997 245.57 5.288599999999999 0.32 0.01 38391.691300000006 23.1894 194.49 4.7702 0.17 0.0 31739.059299999997 20.8653
574 1041.06 19.107999999999997 1.8 3.74 139807.2559 59.87300000000002 245.53 5.290400000000001 0.36 0.01 38340.2828 22.979200000000002 194.84 4.7498000000000005 0.16 0.02 31846.3638 19.2243
575 1041.32 19.099099999999993 1.83 4.0 139948.90860000002 59.240399999999966 245.75 5.2802 0.33 0.01 38410.6659 22.033099999999994 194.64 4.7633 0.23 0.01 31811.7476 20.1931
576 1042.29 19.091300000000004 1.6 3.85 140104.75830000002 60.115700000000004 245.51 5.290500000000001 0.33 0.01 38363.29519999999 21.591299999999997 194.56 4.761599999999999 0.22 0.0 31818.411600000003 20.5765
577 1042.81 19.081 1.98 3.55 140290.76970000003 59.44550000000001 245.3 5.299000000000001 0.46 0.01 38343.0997 22.8054 194.36 4.7713 0.2 0.0 31781.9305 19.911599999999996
578 1043.87 19.073599999999995 1.66 3.62 140454.76139999993 59.47960000000003 245.29 5.3062999999999985 0.3 0.0 38296.8319 23.434700000000003 194.63 4.7700000000000005 0.19 0.01 31806.0004 20.053
579 1045.28 19.0583 1.9 3.88 140597.7128 60.0224 245.52 5.3098 0.26 0.0 38330.8458 23.516 194.48 4.778199999999999 0.2 0.01 31796.425700000003 20.674000000000007
580 1047.24 19.038399999999996 1.88 3.23 140811.47499999992 59.276799999999994 245.65 5.3047 0.39 0.0 38337.76040000001 23.141800000000003 194.67 4.7819 0.2 0.0 31800.000900000006 20.575600000000005
581 1048.63 19.01700000000001 1.95 3.56 141041.4503 59.0971 245.92 5.2959000000000005 0.33 0.02 38388.8897 22.120500000000007 194.22 4.808000000000001 0.16 0.03 31734.304600000003 19.9135
582 1048.83 19.026399999999995 1.93 3.48 141184.59169999993 59.3405 245.79 5.294499999999998 0.3 0.0 38383.86989999999 23.329099999999997 194.41 4.806 0.18 0.0 31814.850200000004 20.002
583 1049.29 19.0445 1.72 3.5 141185.16270000004 60.65929999999999 245.96 5.2902 0.34 0.01 38396.5488 22.7894 194.42 4.805199999999999 0.18 0.01 31806.019099999998 19.521900000000002
584 1050.85 19.017899999999997 1.72 3.46 141431.971 59.93160000000001 245.95 5.288700000000001 0.38 0.0 38410.7394 22.17309999999999 194.96 4.795400000000002 0.25 0.0 31840.883899999997 19.693300000000004
585 1051.77 19.017799999999994 1.88 3.39 141480.2688 59.843899999999984 246.21 5.2925 0.27 0.0 38451.46889999999 23.284200000000006 195.54 4.786500000000001 0.16 0.0 31895.209700000003 21.0117
586 1053.63 18.996900000000004 1.89 3.59 141671.38900000002 59.788499999999985 246.15 5.2937 0.27 0.0 38443.288199999995 23.340899999999998 195.45 4.7913 0.17 0.0 31890.932999999997 20.619600000000002
587 1054.96 18.98310000000001 1.97 3.57 141867.2789 58.9186 246.04 5.2861 0.5 0.0 38480.8607 21.912200000000002 195.71 4.7998 0.24 0.0 31908.2852 20.5879
588 1056.04 18.976900000000004 1.96 3.1 141999.9984 61.458700000000015 246.12 5.2787 0.34 0.0 38490.2628 23.3258 195.82 4.7983 0.16 0.01 31918.0806 19.830900000000003
589 1057.42 18.9536 1.8 3.23 142277.97599999997 59.6303 245.86 5.282100000000001 0.34 0.0 38429.443 23.201000000000004 195.83 4.7986 0.15 0.01 31903.372400000007 20.1217
590 1057.33 18.961700000000004 1.91 3.41 142297.80060000002 60.51430000000002 245.62 5.2928 0.35 0.0 38359.7367 23.236699999999992 195.67 4.8083 0.19 0.01 31897.831799999996 20.760200000000005
591 1058.65 18.952599999999997 1.64 3.05 142494.2707 61.42269999999997 245.79 5.2951 0.3 0.0 38370.696099999994 22.2766 196.12 4.802600000000001 0.17 0.0 31979.49100000001 20.7346
592 1059.65 18.939700000000002 1.99 2.99 142622.2206000001 60.862400000000015 246.03 5.2885 0.22 0.0 38413.2581 23.1897 196.14 4.801500000000001 0.16 0.0 31998.1309 20.995900000000002
593 1060.91 18.950799999999997 2.17 2.68 142803.16489999997 61.22399999999996 246.42 5.2828 0.26 0.0 38420.018 23.4173 195.73 4.8198 0.22 0.0 31921.577400000002 20.9019
594 1062.77 18.9402 1.99 3.07 143053.64390000002 60.60810000000002 246.26 5.287099999999999 0.44 0.01 38431.5489 22.5035 195.39 4.833000000000001 0.22 0.0 31879.074400000005 20.5488
595 1064.15 18.92209999999999 1.96 3.08 143184.2653 60.89110000000002 246.33 5.2871999999999995 0.38 0.0 38410.43330000001 23.0858 195.65 4.835000000000001 0.22 0.0 31927.7529 20.796
596 1065.24 18.918300000000002 1.69 3.05 143322.51119999998 60.92590000000001 246.52 5.282599999999999 0.32 0.0 38436.706000000006 23.307 195.72 4.8222 0.16 0.0 31961.434400000006 19.4976
597 1065.74 18.9128 2.09 2.95 143485.16990000007 60.513600000000004 246.16 5.2844 0.34 0.0 38386.5772 23.005799999999994 195.64 4.819799999999999 0.22 0.0 31926.860900000003 20.515500000000003
598 1066.84 18.928100000000008 2.0 2.73 143559.9811 61.33139999999999 246.16 5.2808 0.28 0.0 38405.1346 22.783900000000003 195.39 4.8245 0.23 0.01 31886.422500000004 20.523899999999998
599 1068.46 18.9051 1.95 3.12 143742.74149999992 60.2434 246.27 5.269500000000001 0.27 0.0 38469.07689999999 22.192899999999998 195.52 4.8118 0.11 0.0 31910.398600000004 20.2332
600 1070.08 18.887600000000003 2.08 2.79 143981.69269999999 60.8317 246.13 5.2679 0.31 0.0 38464.920600000005 23.2052 195.57 4.8022 0.22 0.01 31990.447300000003 19.674399999999995
601 1071.73 18.868900000000007 1.97 2.77 144181.43399999998 61.408899999999996 246.42 5.261200000000001 0.33 0.0 38539.193100000004 23.171599999999998 195.34 4.802099999999999 0.14 0.01 31959.207900000005 19.335299999999997
602 1072.99 18.855100000000004 2.01 2.7 144384.50829999996 60.57250000000001 246.63 5.251999999999998 0.26 0.0 38596.854999999996 23.5017 195.07 4.8013 0.18 0.0 31931.908300000006 19.9828
603 1074.02 18.870900000000002 2.11 2.68 144486.1475 61.469400000000014 246.46 5.2483 0.33 0.0 38581.0011 22.973000000000003 195.52 4.790000000000001 0.12 0.0 32012.148999999998 21.155299999999997
604 1075.25 18.857 2.02 2.69 144744.55020000003 60.44709999999996 246.91 5.25 0.35 0.0 38647.8291 23.034900000000004 195.66 4.7703999999999995 0.23 0.0 32047.172499999997 20.9496
605 1075.36 18.868599999999994 1.99 2.79 144788.32130000004 61.29639999999999 247.04 5.2468 0.35 0.0 38646.82520000001 22.9912 195.33 4.7774 0.29 0.01 32016.483400000005 20.466799999999996
606 1077.02 18.8492 1.97 2.69 145018.40449999995 61.078500000000005 246.69 5.2494000000000005 0.42 0.0 38595.7648 22.333999999999996 195.43 4.763699999999999 0.16 0.02 32054.099499999997 19.165300000000002
607 1078.46 18.831100000000003 2.2 2.84 145204.0306 60.84690000000001 246.95 5.257999999999999 0.28 0.0 38567.25570000001 23.075599999999998 195.41 4.786500000000001 0.18 0.0 32026.329500000003 20.6879
608 1079.56 18.826800000000002 2.0 2.92 145295.9922 61.2531 246.77 5.264200000000001 0.31 0.0 38530.30929999999 23.289199999999997 195.28 4.789299999999999 0.18 0.01 32001.9138 20.9192
609 1080.67 18.812099999999997 2.14 2.9 145484.52580000006 61.27369999999999 246.68 5.2724 0.35 0.0 38492.95710000001 23.369600000000002 195.43 4.7935 0.15 0.0 31968.846500000003 20.856800000000003
610 1081.5 18.801899999999993 2.14 2.6 145593.25089999998 61.6209 247.21 5.2723 0.34 0.0 38526.35909999999 22.495600000000003 195.41 4.7993 0.27 0.0 31907.20350000001 20.473799999999997
611 1082.51 18.814300000000003 2.03 2.5 145682.05860000002 61.78819999999998 247.03 5.2721 0.45 0.0 38486.09400000001 23.105999999999998 195.33 4.798100000000001 0.27 0.0 31851.6752 19.9849
612 1083.96 18.801399999999997 2.03 2.67 145851.42010000002 61.4633 247.16 5.277300000000001 0.27 0.0 38446.751299999996 23.408700000000003 195.5 4.8013 0.15 0.0 31867.218799999995 20.9009
613 1084.65 18.804899999999996 2.21 2.57 145902.88109999994 61.51650000000001 247.11 5.274399999999999 0.33 0.0 38457.5257 21.4643 195.23 4.805399999999999 0.26 0.0 31894.695400000004 20.264
614 1085.89 18.7944 1.93 2.77 146082.06170000002 61.05520000000001 247.5 5.273900000000001 0.27 0.0 38516.1378 23.1729 195.29 4.8002 0.2 0.0 31897.582599999998 20.9195
615 1086.88 18.802799999999998 2.14 2.46 146217.6596 61.8018 247.38 5.2691 0.4 0.0 38529.56590000001 22.012300000000003 195.48 4.7805 0.2 0.02 31915.2637 19.9318
616 1088.24 18.783400000000007 2.18 2.67 146495.5861 60.554 247.34 5.274299999999999 0.33 0.0 38486.9295 23.0919 195.65 4.7792 0.18 0.0 31952.924700000003 20.0212
617 1088.91 18.778299999999998 2.15 2.38 146561.6987 62.13129999999999 247.55 5.260800000000001 0.44 0.0 38582.128600000004 21.534899999999997 195.3 4.789899999999999 0.17 0.0 31874.20960000001 20.372099999999996
618 1091.06 18.751599999999996 1.95 2.26 146847.1839 61.76249999999999 247.64 5.2561 0.41 0.0 38615.14069999999 22.740900000000007 195.31 4.786699999999999 0.17 0.0 31888.558899999996 19.245900000000002
619 1092.05 18.74929999999999 1.9 2.36 147049.62409999996 62.01430000000001 247.29 5.2726999999999995 0.43 0.0 38523.0149 22.657600000000006 195.25 4.769499999999999 0.17 0.0 31866.406100000004 19.4166
620 1092.8 18.749 1.83 2.5 147123.47329999995 61.8742 247.73 5.2504 0.28 0.0 38644.840000000004 23.395999999999994 195.09 4.772000000000001 0.22 0.0 31798.028200000004 20.710699999999996
621 1094.33 18.7473 1.93 2.63 147228.41780000005 61.88630000000005 247.42 5.2616 0.44 0.0 38563.9835 23.088700000000003 195.03 4.791499999999999 0.09 0.0 31755.188700000002 21.213100000000004
622 1095.92 18.723399999999998 2.0 2.1 147551.75269999998 62.28479999999997 247.72 5.2673999999999985 0.28 0.0 38596.3361 23.502 195.15 4.8014 0.17 0.0 31726.597700000006 20.808299999999996
623 1097.01 18.722799999999996 2.25 2.42 147745.53429999997 61.54900000000001 247.85 5.264200000000001 0.44 0.0 38610.78400000001 23.115399999999994 195.58 4.8031 0.22 0.0 31765.942400000004 19.9852
624 1098.34 18.70620000000001 2.13 2.47 147899.03429999997 62.112800000000036 248.02 5.2589999999999995 0.35 0.0 38607.15520000001 23.261099999999995 195.51 4.8143 0.31 0.01 31721.9451 20.439099999999996
625 1099.92 18.6924 2.03 2.04 148137.91640000005 63.10480000000001 247.74 5.262899999999999 0.46 0.0 38540.290700000005 22.8785 195.64 4.8184000000000005 0.29 0.0 31752.940500000004 19.5244
626 1100.59 18.692199999999996 2.14 2.31 148214.81299999997 62.12429999999999 247.73 5.261500000000001 0.42 0.0 38583.7669 22.363099999999996 195.27 4.8383 0.2 0.03 31628.84020000001 20.7203
627 1101.47 18.685499999999994 2.03 2.52 148323.23090000002 61.789799999999985 247.73 5.266299999999998 0.35 0.0 38564.1622 22.32439999999999 195.26 4.8383 0.17 0.02 31627.914099999998 20.239099999999997
628 1103.08 18.683799999999994 1.93 2.08 148533.2622 63.1975 247.67 5.2741999999999996 0.44 0.0 38501.9222 22.9722 195.79 4.820999999999999 0.18 0.0 31731.728400000004 19.974800000000002
629 1103.81 18.685200000000005 2.03 2.12 148629.76009999998 63.53830000000003 248.07 5.2641 0.36 0.0 38560.49769999999 22.812800000000003 195.89 4.8259 0.15 0.0 31739.698999999993 20.7445
630 1104.97 18.6927 2.18 2.04 148663.14899999992 63.66479999999998 248.34 5.2573 0.25 0.0 38624.0418 23.355700000000002 195.81 4.822800000000001 0.2 0.0 31745.771300000008 19.7757
631 1106.4 18.680500000000002 1.99 2.2 148858.3107 63.21220000000001 248.29 5.2608999999999995 0.39 0.0 38648.560300000005 22.843899999999998 195.68 4.820199999999999 0.23 0.0 31777.679800000005 19.9284
632 1108.14 18.6778 2.13 2.41 149037.63009999995 61.982200000000006 248.43 5.2688999999999995 0.28 0.0 38655.7655 22.526 195.34 4.8206 0.16 0.0 31758.143900000003 19.984
633 1109.22 18.675599999999996 2.31 2.19 149227.22610000006 62.4504 248.4 5.2672 0.35 0.0 38645.05149999999 22.961200000000005 195.62 4.810499999999999 0.31 0.01 31771.520999999997 19.1779
634 1111.06 18.6563 2.15 1.88 149488.2797 63.15409999999999 249.04 5.2561 0.36 0.0 38773.51690000002 22.7654 195.63 4.813600000000001 0.18 0.0 31758.5242 20.847599999999993
635 1113.03 18.641100000000005 2.09 2.02 149683.504 63.007999999999996 249.3 5.255300000000001 0.35 0.0 38796.05789999999 23.131000000000004 195.93 4.8148 0.19 0.0 31786.142399999997 20.698200000000007
636 1114.5 18.617000000000008 1.88 1.71 150052.5644 63.55859999999997 249.3 5.257300000000002 0.35 0.0 38836.60270000001 23.174699999999998 196.03 4.805500000000001 0.17 0.0 31797.304300000003 20.078400000000002
637 1116.01 18.600300000000004 1.94 2.07 150266.79169999997 63.03440000000001 249.41 5.2588 0.32 0.0 38874.1699 23.2847 196.32 4.7925 0.25 0.0 31834.149299999997 20.3219
638 1116.94 18.59209999999999 2.13 1.77 150422.4928 63.516200000000026 249.41 5.2598 0.34 0.0 38843.6979 23.310200000000005 195.94 4.804599999999999 0.25 0.0 31755.617000000002 19.9124
639 1118.32 18.5677 1.97 1.81 150706.95139999996 63.08579999999999 249.81 5.250200000000001 0.25 0.0 38852.082599999994 21.835299999999997 195.79 4.817400000000001 0.23 0.0 31677.556399999998 20.9723
640 1118.88 18.567899999999998 1.96 2.11 150804.6931 62.927400000000006 249.8 5.2654000000000005 0.31 0.0 38802.6523 23.202999999999996 195.9 4.817699999999999 0.24 0.02 31692.40220000001 20.496000000000002
641 1120.06 18.548199999999998 2.4 1.92 151031.03499999997 62.69169999999999 249.88 5.2681 0.32 0.0 38775.6925 23.282000000000004 195.92 4.820099999999999 0.19 0.0 31695.344699999998 19.708300000000005
642 1121.21 18.539200000000005 2.12 1.99 151161.4457 63.114 250.43 5.258799999999999 0.24 0.0 38891.1307 23.3029 196.24 4.802099999999999 0.14 0.01 31776.6207 20.6712
