timestep benthamHalfLookaheadBinary_pop benthamHalfLookaheadBinary_mttl benthamHalfLookaheadBinary_strv benthamHalfLookaheadBinary_comd benthamHalfLookaheadBinary_welt benthamHalfLookaheadBinary_maad egoisticHalfLookaheadBinary_pop egoisticHalfLookaheadBinary_mttl egoisticHalfLookaheadBinary_strv egoisticHalfLookaheadBinary_comd egoisticHalfLookaheadBinary_welt egoisticHalfLookaheadBinary_maad rawSugarscape_pop rawSugarscape_mttl rawSugarscape_strv rawSugarscape_comd rawSugarscape_welt rawSugarscape_maad
507 871.3 20.42939999999999 0.9 6.32 120756.81730000002 52.91439999999998 260.9 6.545300000000001 0.21 0.0 44132.873100000004 29.387399999999992 231.43 5.7362 0.22 0.0 38051.6449 23.720900000000007
508 874.54 20.388800000000003 0.67 5.84 121161.41520000002 53.65170000000001 260.78 6.535399999999998 0.26 0.0 44115.10900000001 28.9742 232.08 5.727800000000001 0.28 0.02 38092.4758 25.656999999999996
509 876.77 20.346199999999996 0.9 6.16 121437.72469999999 53.69070000000001 260.6 6.548700000000001 0.15 0.0 44080.9904 29.320700000000002 232.02 5.732099999999998 0.13 0.0 38041.9915 25.9144
510 877.61 20.348099999999995 1.09 5.81 121578.34719999999 54.12779999999998 260.92 6.534299999999999 0.21 0.0 44180.7387 28.397800000000004 232.06 5.724599999999999 0.22 0.0 38069.344800000006 25.3681
511 879.08 20.3302 0.85 6.11 121736.11929999996 54.460199999999986 261.11 6.5275000000000025 0.27 0.0 44238.304899999996 28.8024 232.32 5.716 0.17 0.0 38153.1309 24.7643
512 880.87 20.312199999999997 0.87 5.79 121979.45550000003 53.09219999999999 261.92 6.5111 0.23 0.0 44392.78980000001 29.4949 232.68 5.696000000000001 0.17 0.0 38205.3929 24.540300000000002
513 882.15 20.312900000000003 0.85 5.8 122247.11209999997 53.978700000000025 262.28 6.5112999999999985 0.31 0.0 44471.73360000001 29.467599999999997 232.69 5.690400000000002 0.14 0.0 38221.443499999994 24.735799999999998
514 884.11 20.304899999999996 0.84 5.8 122569.34810000002 53.75879999999998 262.04 6.518099999999999 0.28 0.0 44422.434299999986 27.972899999999996 232.7 5.6909 0.18 0.0 38221.1738 25.1655
515 885.56 20.307100000000002 1.09 5.82 122744.8837 53.55830000000002 262.56 6.514900000000001 0.25 0.01 44484.4988 28.9696 232.93 5.681 0.2 0.0 38257.24959999999 23.488000000000003
516 888.26 20.266499999999997 0.83 5.5 123133.0107 54.402200000000015 262.39 6.5226999999999995 0.26 0.01 44471.1066 29.776699999999995 232.72 5.693599999999999 0.21 0.0 38209.96920000001 25.3268
517 889.53 20.257600000000004 1.05 5.54 123394.14489999998 53.8262 262.6 6.5025 0.12 0.01 44539.103899999995 28.485 233.22 5.6891 0.24 0.0 38281.0894 24.8337
518 891.78 20.241299999999995 0.94 5.73 123612.15950000002 53.869099999999996 262.55 6.5072 0.33 0.0 44548.154500000004 28.742499999999996 233.01 5.711300000000003 0.33 0.0 38174.412399999994 25.3773
519 893.38 20.222300000000004 1.15 5.54 123889.58230000001 53.5763 262.62 6.501600000000001 0.27 0.01 44550.4199 28.307299999999994 233.39 5.6972000000000005 0.19 0.0 38286.7266 25.6772
520 895.67 20.208600000000008 0.94 5.77 124198.68450000005 53.97969999999999 262.62 6.503399999999999 0.24 0.0 44555.208200000015 29.956999999999997 233.59 5.6979 0.22 0.0 38338.1364 23.761
521 896.97 20.217999999999996 0.93 5.97 124298.14380000002 53.67870000000002 262.13 6.512200000000002 0.32 0.0 44459.45020000001 28.756500000000003 233.24 5.706000000000001 0.25 0.0 38283.22380000001 25.558600000000006
522 898.21 20.210699999999996 1.05 6.02 124468.04319999999 53.64320000000001 261.81 6.516300000000001 0.34 0.0 44453.96410000001 27.662799999999997 233.34 5.707800000000002 0.22 0.0 38256.257800000014 25.5564
523 900.18 20.1748 0.82 5.72 124814.12199999999 53.79819999999998 261.73 6.534899999999998 0.21 0.0 44470.1048 30.2196 233.53 5.702000000000001 0.2 0.0 38325.63100000001 25.110800000000005
524 901.69 20.1781 1.18 5.64 124965.9086 54.44539999999997 261.46 6.5508999999999995 0.26 0.0 44427.0109 28.8335 233.3 5.7111 0.23 0.0 38240.846 25.0094
525 903.03 20.14940000000001 1.15 6.06 125183.26790000004 53.510999999999996 261.85 6.546400000000002 0.23 0.01 44435.519900000014 29.427300000000006 233.43 5.712000000000001 0.19 0.0 38231.96629999999 24.135299999999997
526 903.38 20.156200000000005 1.07 5.83 125259.65300000006 53.904999999999994 261.81 6.534199999999999 0.32 0.0 44483.1448 26.8069 233.63 5.7014999999999985 0.22 0.0 38282.26189999998 23.7371
527 905.36 20.144999999999992 1.0 5.76 125507.08289999998 54.832299999999975 262.12 6.522399999999999 0.29 0.0 44537.42399999999 28.813699999999997 233.72 5.715999999999999 0.22 0.0 38236.033299999996 25.594799999999996
528 907.31 20.118499999999997 1.09 5.34 125795.2744 54.68650000000002 262.6 6.507999999999999 0.22 0.0 44662.8416 28.827600000000004 234.09 5.710999999999999 0.15 0.0 38308.20420000001 25.785600000000002
529 908.19 20.113400000000006 1.38 5.34 125930.4583 54.27520000000002 262.52 6.502099999999997 0.21 0.0 44623.63399999999 27.881600000000002 233.85 5.714799999999998 0.27 0.0 38253.7792 24.2357
530 909.96 20.0925 1.19 5.5 126176.1958 54.58020000000001 262.64 6.522299999999998 0.27 0.0 44582.851500000004 28.947799999999997 233.96 5.720999999999999 0.2 0.0 38290.3394 25.439899999999998
531 911.75 20.069500000000005 1.21 5.8 126432.51179999996 53.5285 262.71 6.522299999999999 0.3 0.0 44581.751500000006 29.094 233.92 5.733400000000001 0.19 0.0 38295.755000000005 25.3211
532 911.51 20.0801 1.19 6.15 126402.65040000007 53.46660000000001 262.52 6.5319 0.27 0.0 44565.50419999999 29.935300000000005 234.05 5.752799999999999 0.23 0.0 38313.7574 25.036799999999992
533 913.58 20.048199999999998 1.09 5.16 126664.17809999995 54.77720000000003 262.13 6.549899999999999 0.28 0.0 44503.640400000004 28.535400000000003 234.54 5.7363 0.22 0.0 38391.9475 24.626300000000004
534 914.71 20.023899999999994 0.88 5.83 126871.41870000001 54.51410000000001 262.15 6.5563 0.25 0.0 44455.314800000015 30.149099999999997 234.48 5.753299999999999 0.23 0.0 38313.83349999999 24.9975
535 916.37 20.0019 1.0 5.58 127099.552 54.23080000000001 261.87 6.564900000000002 0.26 0.0 44426.017500000016 28.939200000000007 234.28 5.765700000000001 0.25 0.0 38251.821500000005 24.9615
536 917.87 20.009399999999996 1.2 4.85 127320.10049999996 56.0529 261.75 6.561399999999997 0.16 0.0 44419.930799999995 29.1507 234.74 5.753299999999999 0.18 0.0 38339.52149999999 24.558399999999995
537 920.1 19.979400000000005 1.12 5.09 127650.35480000006 54.14240000000001 261.76 6.565999999999999 0.25 0.0 44412.95389999999 27.895599999999998 234.74 5.7572 0.31 0.0 38321.555700000004 24.6215
538 921.06 19.974300000000014 1.06 5.16 127829.26630000003 56.00119999999998 262.21 6.572400000000003 0.27 0.0 44414.692800000004 29.426399999999997 234.75 5.7513 0.22 0.0 38336.3151 24.635199999999994
539 923.24 19.966599999999993 1.15 4.84 128131.23209999995 55.565200000000004 262.25 6.575100000000003 0.21 0.0 44380.038199999995 29.141599999999997 235.04 5.7435 0.15 0.0 38409.6223 23.563999999999997
540 924.9 19.971500000000002 1.25 5.01 128360.1378 54.253600000000006 262.29 6.561999999999999 0.23 0.0 44399.611600000004 28.382199999999997 235.6 5.747000000000001 0.22 0.0 38450.56259999999 24.6399
541 925.09 19.967099999999995 1.03 5.7 128366.61729999995 55.556299999999986 262.21 6.5799 0.24 0.0 44414.465500000006 29.827300000000005 235.92 5.747800000000002 0.21 0.0 38473.600900000005 24.687300000000004
542 926.7 19.957000000000004 0.99 4.79 128635.54979999998 55.91990000000001 261.95 6.585899999999999 0.26 0.0 44353.4639 28.114099999999997 236.41 5.729999999999999 0.25 0.0 38599.80310000001 24.6614
543 927.87 19.970499999999994 0.99 5.09 128776.12380000004 56.9484 262.59 6.557999999999998 0.23 0.0 44435.102 28.966099999999997 236.31 5.738399999999998 0.13 0.0 38574.90239999999 24.940299999999997
544 929.83 19.9484 1.07 4.81 129021.85540000006 56.36669999999998 262.55 6.557499999999997 0.21 0.0 44460.85539999999 29.259199999999996 236.46 5.7374 0.16 0.0 38611.1202 25.885600000000004
545 931.56 19.928999999999995 1.01 4.67 129187.21810000003 56.7771 262.87 6.5562000000000005 0.32 0.0 44500.288 28.4469 236.51 5.7379999999999995 0.17 0.0 38700.25 25.309500000000003
546 931.87 19.9428 1.19 5.24 129227.62740000004 56.4788 263.07 6.556300000000001 0.26 0.0 44563.030599999984 29.80709999999999 236.15 5.7527 0.21 0.0 38610.7125 25.526100000000007
547 934.53 19.93310000000001 0.98 4.67 129564.50729999995 56.3938 263.15 6.553799999999998 0.23 0.0 44566.38559999999 29.09 236.42 5.7436000000000025 0.16 0.0 38666.1026 25.531999999999996
548 935.42 19.929899999999996 1.16 5.13 129733.15530000004 56.923899999999996 263.13 6.553900000000001 0.25 0.0 44573.1053 28.1263 236.53 5.738299999999999 0.23 0.0 38664.281500000005 24.078199999999995
549 936.96 19.9205 1.07 4.66 129929.10769999996 58.11340000000003 262.93 6.5676 0.2 0.0 44546.72040000001 29.038800000000002 236.62 5.731299999999999 0.32 0.0 38711.30439999999 23.4228
550 938.95 19.894499999999997 1.08 4.8 130163.86690000001 56.111799999999974 262.89 6.558100000000001 0.24 0.0 44557.50170000001 29.69 236.45 5.729800000000001 0.17 0.0 38664.19359999999 24.383899999999997
551 939.75 19.907100000000003 1.2 4.84 130219.50570000004 57.0991 263.34 6.537000000000001 0.25 0.0 44602.43519999999 29.494499999999995 236.36 5.7280999999999995 0.3 0.0 38673.3912 24.88600000000001
552 940.53 19.914599999999997 1.25 4.72 130297.1956 56.91849999999997 263.21 6.539 0.21 0.0 44571.2026 29.1708 236.84 5.718999999999999 0.17 0.0 38765.01599999999 24.3841
553 942.39 19.8851 1.14 4.77 130633.00930000002 55.80560000000001 263.06 6.533900000000001 0.19 0.0 44543.19440000001 28.752999999999997 236.74 5.724999999999999 0.22 0.0 38717.97939999999 25.216600000000007
554 944.17 19.862299999999994 1.04 4.88 130884.11209999997 56.0137 262.92 6.557000000000003 0.15 0.0 44439.418 30.258899999999997 237.5 5.7068 0.14 0.0 38828.8903 24.526099999999996
555 944.8 19.856499999999997 1.27 4.45 130967.65140000008 57.41880000000001 262.72 6.568300000000001 0.27 0.0 44320.737700000005 29.087600000000005 237.75 5.683600000000001 0.19 0.0 38895.6302 23.861500000000007
556 946.28 19.8468 0.88 4.89 131107.79519999996 56.68910000000002 262.63 6.565499999999998 0.24 0.0 44272.22900000001 28.230500000000003 237.46 5.6831 0.23 0.0 38874.502799999995 25.001800000000003
557 947.29 19.8405 1.11 4.9 131232.51809999993 56.69519999999999 263.15 6.545400000000001 0.23 0.0 44323.52680000001 28.099300000000003 237.42 5.6826 0.24 0.0 38840.2133 25.6784
558 948.15 19.85210000000001 1.21 4.54 131363.49880000006 57.86369999999999 263.42 6.535900000000001 0.21 0.0 44437.21329999999 29.523999999999997 237.32 5.686299999999999 0.28 0.0 38850.8479 24.4504
559 950.25 19.825200000000006 1.21 4.99 131631.3761 56.648700000000034 263.11 6.522700000000001 0.28 0.0 44438.499 28.8391 237.01 5.689400000000001 0.23 0.0 38803.3225 24.965
560 952.28 19.8027 1.21 4.68 131946.5674 55.850600000000014 263.1 6.523899999999998 0.23 0.0 44405.84469999999 28.749999999999996 236.75 5.6876 0.26 0.0 38815.524 25.262499999999996
561 954.08 19.776799999999998 1.32 4.57 132157.61940000003 57.46270000000001 263.18 6.511999999999998 0.24 0.0 44444.6838 28.9559 236.93 5.691099999999999 0.24 0.0 38830.821800000005 25.4335
562 955.7 19.758999999999997 1.14 4.48 132433.06470000002 57.386999999999986 262.78 6.513999999999999 0.24 0.0 44430.78219999999 29.0579 237.24 5.687099999999999 0.17 0.0 38881.532400000004 24.707200000000007
563 958.27 19.728500000000007 1.13 4.34 132811.76600000003 58.3335 263.09 6.510700000000001 0.19 0.0 44518.64329999999 29.991600000000002 237.46 5.685300000000002 0.27 0.0 38901.7138 25.114999999999995
564 959.76 19.718000000000004 1.12 4.4 133008.12190000003 57.08949999999999 263.2 6.506899999999999 0.25 0.0 44526.7778 29.475800000000003 237.55 5.675599999999999 0.14 0.0 38924.86539999999 25.6511
565 960.93 19.71 1.29 4.22 133120.96780000004 58.32539999999998 263.19 6.507099999999998 0.25 0.0 44530.0311 29.605099999999993 237.23 5.6859 0.27 0.0 38877.918600000005 25.124200000000002
566 962.26 19.692699999999995 1.18 4.37 133317.24670000002 57.585399999999964 263.19 6.503399999999998 0.26 0.0 44541.35329999999 28.9628 237.43 5.692699999999999 0.19 0.0 38828.1103 25.793899999999997
567 963.67 19.6829 1.15 4.37 133497.1276 58.07739999999998 263.45 6.490500000000001 0.2 0.0 44615.96369999999 28.695800000000006 237.51 5.690999999999999 0.21 0.0 38804.6465 25.5561
568 965.76 19.668600000000005 1.27 3.97 133751.25419999997 58.71519999999999 263.48 6.4853 0.29 0.0 44604.04779999999 28.485799999999994 237.31 5.6962 0.2 0.0 38752.6044 24.282499999999995
569 966.9 19.66840000000001 1.16 4.25 133994.1686 57.85020000000002 263.04 6.494800000000001 0.31 0.0 44557.530999999995 29.1419 237.41 5.684100000000002 0.28 0.0 38797.179 23.7921
570 967.65 19.665299999999995 0.97 4.46 134105.05289999995 58.835099999999976 262.96 6.4956000000000005 0.23 0.0 44500.820900000006 29.243900000000004 237.23 5.6772 0.18 0.0 38818.28820000001 24.977400000000003
571 970.12 19.633399999999998 1.16 3.94 134468.5588 58.52360000000001 263.2 6.506400000000001 0.22 0.0 44485.33900000001 28.639599999999994 236.98 5.689400000000002 0.22 0.0 38776.23349999999 24.687600000000003
572 971.3 19.624100000000006 1.24 4.25 134640.09120000002 58.135799999999975 263.45 6.5071 0.27 0.0 44487.47120000001 29.5268 236.64 5.694300000000001 0.19 0.0 38671.3353 25.504499999999997
573 972.97 19.610200000000003 1.27 4.03 134853.0281 58.691099999999985 263.4 6.535399999999999 0.24 0.0 44405.19580000001 29.202900000000003 236.72 5.688000000000001 0.19 0.0 38649.3475 25.4514
574 974.86 19.582800000000006 1.19 4.2 135055.11800000007 58.79019999999998 263.47 6.511700000000001 0.28 0.0 44471.764 27.2048 236.64 5.689999999999999 0.18 0.0 38643.864499999996 25.1366
575 976.34 19.5519 1.33 4.19 135324.9551 57.765900000000016 263.14 6.498900000000003 0.22 0.0 44409.64610000001 28.522599999999997 236.76 5.682800000000001 0.28 0.0 38683.99189999999 24.721500000000006
576 978.65 19.522800000000004 1.11 4.0 135620.63650000002 58.39859999999996 263.22 6.488400000000001 0.22 0.0 44419.78790000001 28.928800000000003 236.55 5.6758999999999995 0.3 0.0 38683.667400000006 25.396099999999997
577 979.08 19.527599999999993 1.32 3.74 135783.99049999996 58.853900000000024 263.31 6.490300000000001 0.25 0.0 44425.823899999996 29.125800000000005 236.33 5.669800000000001 0.3 0.0 38665.15660000001 24.731000000000005
578 980.38 19.526 1.31 3.84 135936.4630999999 58.698499999999996 263.13 6.484900000000001 0.23 0.0 44437.11420000001 29.1782 236.14 5.674699999999999 0.22 0.0 38686.196599999996 25.4885
579 981.76 19.507699999999996 1.24 4.0 136123.2803 57.81379999999999 262.96 6.4826000000000015 0.27 0.0 44435.439000000006 28.9636 236.02 5.680200000000001 0.28 0.0 38663.77330000001 25.37
580 982.65 19.5146 1.18 3.87 136259.35860000004 59.50250000000002 262.85 6.484300000000002 0.22 0.0 44391.7587 29.672199999999997 236.28 5.6713 0.15 0.0 38656.2865 25.155900000000003
581 982.63 19.530299999999997 1.2 4.04 136332.0741 58.99790000000001 262.83 6.4803999999999995 0.26 0.0 44390.73860000001 29.812500000000004 236.4 5.6684 0.31 0.0 38689.882 23.927499999999995
582 983.5 19.5289 1.43 4.08 136489.4693999999 58.887800000000034 262.87 6.4733 0.18 0.0 44398.066100000004 29.8292 236.42 5.6682 0.21 0.0 38675.0826 25.092999999999996
583 985.82 19.496400000000005 1.28 3.91 136834.12439999997 59.0492 262.88 6.4663 0.16 0.0 44373.6335 29.2394 236.57 5.663599999999999 0.23 0.0 38659.96000000001 24.5345
584 987.92 19.4674 1.44 3.58 137116.85730000003 58.91310000000001 263.21 6.4506 0.28 0.0 44437.960300000006 28.725900000000003 236.61 5.658899999999999 0.16 0.0 38680.52609999999 24.436500000000002
585 988.28 19.4668 1.13 3.94 137138.7464 59.81779999999999 262.71 6.478299999999997 0.23 0.0 44360.2833 29.8877 236.97 5.658999999999999 0.25 0.0 38754.42500000001 24.562599999999996
586 989.4 19.451499999999996 1.34 4.29 137264.09529999996 58.02129999999999 263.03 6.482199999999998 0.3 0.0 44391.337 28.605700000000002 237.15 5.649000000000001 0.29 0.0 38814.7144 24.643799999999995
587 990.09 19.448700000000006 1.44 3.92 137366.33060000002 59.35539999999999 263.16 6.477300000000001 0.23 0.0 44401.5825 29.1925 237.24 5.6408 0.21 0.0 38901.339900000006 24.237999999999996
588 991.13 19.461599999999997 1.21 3.65 137457.23549999998 59.93239999999999 263.1 6.4769999999999985 0.22 0.0 44382.21970000001 27.597799999999996 236.47 5.667000000000001 0.21 0.0 38765.94200000001 25.708099999999998
589 992.45 19.444300000000002 1.23 3.76 137666.91290000002 59.07200000000002 262.75 6.4811000000000005 0.26 0.0 44345.228899999995 28.891200000000005 236.3 5.670999999999998 0.22 0.0 38733.4802 25.480700000000002
590 993.82 19.415400000000005 1.45 3.69 137895.99389999997 58.756199999999964 262.65 6.484799999999999 0.33 0.0 44362.95849999999 29.171099999999996 236.05 5.6770999999999985 0.27 0.0 38716.98199999999 24.513099999999998
591 994.97 19.409000000000002 1.46 3.83 138034.65780000002 59.4841 262.75 6.481399999999999 0.24 0.0 44397.452400000024 28.963000000000008 236.43 5.664300000000001 0.23 0.0 38764.82070000001 24.3946
592 996.01 19.421899999999997 1.4 3.42 138133.75960000002 60.0129 262.5 6.491999999999999 0.24 0.0 44337.9311 29.620600000000003 236.11 5.671600000000001 0.27 0.0 38750.1761 23.759099999999993
593 997.98 19.388499999999993 1.36 3.26 138489.73699999996 59.8819 262.35 6.497999999999998 0.22 0.0 44286.619900000005 29.594 236.13 5.6858 0.27 0.0 38687.220100000006 24.977699999999995
594 999.8 19.367500000000007 1.24 3.78 138777.45409999994 60.09380000000001 262.16 6.502599999999998 0.19 0.0 44206.97819999999 28.356299999999997 236.36 5.6711 0.15 0.0 38738.4414 25.186799999999995
595 1000.55 19.354199999999995 1.32 3.26 138910.14109999998 60.64450000000001 262.42 6.488400000000001 0.18 0.0 44254.616200000004 28.424599999999995 236.3 5.6764 0.18 0.0 38710.879100000006 25.448800000000002
596 1001.59 19.351200000000002 1.3 3.34 139062.55280000003 60.79460000000002 262.06 6.505499999999999 0.32 0.0 44178.04060000001 29.7202 235.93 5.685800000000001 0.2 0.0 38660.14329999999 24.876899999999996
597 1001.49 19.366499999999995 1.22 3.52 139014.08129999996 60.707300000000004 262.09 6.509599999999999 0.27 0.0 44221.38390000001 28.6791 236.27 5.678199999999999 0.19 0.0 38680.8581 24.245299999999997
598 1002.88 19.336800000000004 1.12 3.38 139306.55750000002 59.737900000000025 262.12 6.514099999999998 0.26 0.0 44232.81300000001 28.243199999999998 236.31 5.672199999999999 0.18 0.0 38715.8395 24.7956
599 1004.39 19.324399999999997 1.43 3.42 139439.35479999997 59.920700000000004 262.31 6.507199999999998 0.27 0.0 44270.543900000004 29.769900000000003 236.39 5.6666 0.19 0.0 38774.411 25.453199999999995
600 1006.1 19.301999999999996 1.33 3.65 139671.66449999998 60.3918 262.56 6.504200000000002 0.35 0.0 44319.86450000001 29.356299999999997 236.2 5.6733 0.23 0.0 38722.5833 25.284200000000002
601 1007.42 19.2974 1.3 3.34 139758.18430000005 60.57370000000004 262.51 6.504500000000002 0.31 0.0 44330.6817 27.7397 235.88 5.6931 0.27 0.0 38661.05159999999 25.1998
602 1008.66 19.26820000000001 1.45 3.52 139999.3195000001 59.08160000000001 262.1 6.519299999999999 0.22 0.0 44244.0472 29.2155 235.82 5.692399999999999 0.17 0.0 38675.22589999999 24.5521
603 1008.97 19.258500000000005 1.27 3.4 140126.44039999996 60.75249999999999 262.04 6.530999999999999 0.21 0.0 44213.81209999999 28.862599999999997 236.0 5.686599999999999 0.18 0.0 38721.0843 23.2021
604 1009.81 19.251899999999996 1.35 3.04 140173.18300000008 60.8354 262.61 6.5104 0.22 0.0 44310.339300000014 29.2604 236.37 5.678299999999998 0.15 0.0 38773.9766 24.4324
605 1010.63 19.238299999999995 1.58 3.29 140312.05969999998 60.896499999999996 262.59 6.511799999999999 0.3 0.0 44272.206900000005 28.8142 236.24 5.679799999999999 0.25 0.0 38735.4206 25.012199999999996
606 1010.64 19.235900000000004 1.36 3.13 140324.9044 61.22389999999999 262.44 6.510999999999998 0.33 0.0 44235.07709999999 28.928399999999996 236.35 5.6935 0.16 0.0 38716.6382 25.632999999999996
607 1011.88 19.22799999999999 1.49 3.24 140477.20269999988 60.24530000000001 262.97 6.492000000000001 0.19 0.0 44304.6726 28.2365 236.64 5.6874 0.29 0.0 38730.88889999999 25.140000000000004
608 1013.73 19.190199999999994 1.29 3.3 140766.3473 59.92869999999999 263.08 6.490400000000001 0.18 0.0 44306.142199999995 29.254399999999997 236.59 5.6849 0.12 0.0 38735.417499999996 25.5086
609 1013.68 19.200099999999996 1.43 3.4 140825.7343 60.3339 263.44 6.483000000000001 0.29 0.0 44304.436400000006 28.735200000000006 236.49 5.6859 0.23 0.0 38725.965399999994 24.7241
610 1014.69 19.201600000000006 1.42 3.22 141017.8451 60.7501 263.43 6.4848 0.29 0.0 44364.4625 28.618999999999996 236.83 5.6794 0.14 0.0 38736.4831 25.7371
611 1015.92 19.195799999999995 1.06 2.96 141210.20969999998 61.2637 262.84 6.508100000000001 0.22 0.0 44286.943499999994 29.779999999999994 236.97 5.672299999999999 0.27 0.0 38738.420300000005 24.0851
612 1017.26 19.1899 1.32 2.92 141379.68190000008 61.92069999999999 262.76 6.510200000000001 0.29 0.0 44319.61200000001 28.811999999999998 236.94 5.669999999999999 0.2 0.0 38715.22239999999 24.756599999999995
613 1017.57 19.20260000000001 1.58 3.33 141321.4869 61.30920000000002 263.11 6.487299999999999 0.19 0.0 44379.4664 28.4589 236.58 5.676799999999998 0.3 0.0 38657.6843 25.022199999999998
614 1019.57 19.1852 1.34 2.94 141592.52210000006 61.64930000000003 263.16 6.492799999999997 0.25 0.0 44344.1976 28.745900000000002 236.3 5.6936 0.27 0.0 38599.0028 24.8883
615 1020.51 19.16459999999999 1.53 3.09 141814.03560000006 60.28990000000001 262.99 6.499800000000001 0.22 0.0 44308.579 28.9481 236.09 5.709500000000002 0.17 0.0 38546.5908 24.839199999999995
616 1021.05 19.165100000000006 1.75 3.0 141940.8973 60.69650000000002 263.1 6.487900000000001 0.18 0.0 44325.1942 27.904600000000006 235.89 5.728299999999999 0.17 0.0 38485.80929999999 25.529799999999994
617 1021.75 19.166100000000004 1.32 3.03 142052.29930000004 61.65089999999999 263.11 6.489299999999999 0.2 0.0 44338.764500000005 28.815499999999997 235.99 5.7314 0.32 0.0 38477.971600000004 24.169100000000004
618 1022.69 19.161400000000004 0.99 2.99 142152.9816 62.31119999999999 263.48 6.489699999999998 0.22 0.0 44419.8043 29.117199999999997 236.21 5.719200000000001 0.17 0.0 38516.058600000004 24.5287
619 1024.16 19.150100000000002 1.21 2.81 142422.68539999996 62.07109999999999 263.55 6.490300000000002 0.22 0.0 44459.3882 29.036100000000005 236.53 5.708499999999999 0.2 0.0 38586.121399999996 25.535800000000005
620 1024.95 19.1542 1.2 2.82 142577.31279999999 62.00460000000004 263.54 6.488300000000001 0.24 0.0 44459.858199999995 29.294400000000007 236.74 5.7021999999999995 0.18 0.0 38596.3639 23.9481
621 1025.92 19.135899999999996 1.27 2.54 142779.71890000004 62.09059999999997 263.92 6.480599999999999 0.14 0.0 44483.232800000005 28.426399999999997 236.76 5.6935 0.26 0.0 38639.581399999995 24.693499999999993
622 1027.72 19.113900000000005 1.34 2.84 143003.23129999998 62.1691 263.73 6.4779 0.32 0.0 44457.85210000001 28.162299999999995 236.93 5.701399999999999 0.25 0.0 38641.97840000001 25.350099999999998
623 1029.21 19.093700000000002 1.37 2.95 143169.2499 61.85470000000001 263.71 6.472099999999999 0.26 0.0 44456.982800000005 28.902800000000003 237.05 5.684799999999998 0.19 0.0 38684.92149999999 24.648600000000005
624 1030.67 19.0799 1.39 2.78 143428.33219999998 62.19539999999999 263.6 6.477399999999999 0.28 0.0 44450.8972 29.374699999999997 237.3 5.6703 0.22 0.0 38708.63379999999 24.812199999999997
625 1032.0 19.0707 1.26 2.76 143591.56690000006 62.614599999999975 263.69 6.469900000000001 0.19 0.0 44452.93520000001 29.1054 238.08 5.644299999999999 0.2 0.0 38834.4406 25.082700000000003
626 1032.89 19.06779999999999 1.47 3.02 143689.58890000003 61.27549999999999 263.78 6.4624 0.29 0.0 44437.8402 28.732999999999997 237.96 5.642599999999999 0.23 0.0 38849.5803 25.398699999999998
627 1033.77 19.05820000000001 1.54 2.58 143825.83329999994 62.64799999999998 264.09 6.458399999999999 0.29 0.0 44503.730200000005 28.651299999999996 237.9 5.6541 0.12 0.0 38806.97 25.722199999999997
628 1034.8 19.046299999999995 1.52 2.72 143996.98270000002 62.21059999999995 263.87 6.459199999999999 0.28 0.0 44462.511099999996 29.0755 237.96 5.6552000000000024 0.21 0.0 38769.8952 24.5453
629 1035.57 19.036399999999997 1.37 2.81 144052.1204 62.67879999999998 263.78 6.460100000000001 0.24 0.0 44455.18500000002 29.265700000000006 237.46 5.67 0.16 0.0 38636.0196 25.5801
630 1036.51 19.03869999999999 1.45 2.47 144184.8004 62.78530000000001 263.82 6.4607 0.16 0.0 44495.184000000016 29.065600000000003 237.51 5.6744 0.17 0.0 38655.4242 24.6563
631 1037.41 19.0251 1.46 2.65 144322.18409999995 61.979600000000026 263.64 6.4655999999999985 0.22 0.0 44488.6343 28.3849 237.3 5.673599999999999 0.2 0.0 38604.5247 25.293499999999995
632 1038.35 19.025299999999998 1.34 2.47 144427.61079999994 63.389 263.48 6.4754000000000005 0.2 0.0 44450.538900000014 29.5876 237.16 5.699599999999999 0.26 0.0 38529.1057 25.088199999999997
633 1039.62 19.012999999999998 1.26 2.47 144696.85229999994 62.59250000000001 262.86 6.503000000000001 0.19 0.0 44304.9129 29.644400000000008 237.35 5.686400000000001 0.1 0.0 38593.56219999999 24.1034
634 1040.71 19.002200000000002 1.49 2.6 144852.29710000005 61.76379999999998 262.78 6.517599999999999 0.28 0.0 44233.22449999998 29.023900000000005 237.72 5.6875 0.18 0.0 38610.7738 25.548099999999998
635 1042.67 18.980399999999996 1.17 2.22 145189.33059999996 63.35830000000001 262.89 6.520199999999999 0.17 0.0 44251.4471 28.02220000000001 238.09 5.6876999999999995 0.26 0.0 38665.234500000006 24.477200000000003
636 1043.59 18.985200000000003 1.53 2.29 145242.55189999996 63.49460000000001 263.46 6.4924 0.29 0.0 44319.40389999999 27.7987 238.53 5.668999999999999 0.16 0.0 38690.693100000004 24.899099999999997
637 1044.7 18.980500000000003 1.39 2.31 145379.62599999993 63.20919999999998 263.91 6.4859 0.27 0.0 44392.24960000001 29.689399999999996 238.86 5.652600000000002 0.17 0.0 38779.640699999996 24.5425
638 1047.0 18.9526 1.34 2.41 145606.3075 62.51929999999999 264.58 6.469899999999999 0.32 0.0 44499.2886 28.698700000000002 239.07 5.6427999999999985 0.27 0.0 38836.8693 24.4816
